"Title","Last update","Geolocation","Main location","Action area","twitter account","website","Post date"
"Bike Citizens","2018-02-05","POINT (15.439504 47.070714)","Graz, Austria","Vertical applications, Transport and Storage","BikeCitizens","http://www.bikecitizens.net","2017-06-20"
"Brightbook","2018-02-05","POINT (-0.1277583 51.5073509)","Lower Ground Floor, 11 Welbeck Street, London, W1G 9XZ, United Kingdom","Vertical applications, Financial Services","Brightbook","http://mybrightbook.com","2017-06-20"
"CommoPrices","2018-02-05","POINT (2.3522219 48.856614)","Paris, France","Vertical applications, Retail and wholesale","CommoPrices","http://commoprices.com","2017-06-20"
"Contagt","2018-02-05","POINT (8.4660395 49.4874592)","Mannheim, Germany","Vertical applications","contagt","https://contagt.com/","2017-06-20"
"Cropti","2018-02-05","POINT (-3.7037902 40.4167754)","Gran Vía, 28, Telefónica Building, Madrid, 28013, Spain","Vertical applications, Professional Services","cropti","http://cropti.com","2017-06-20"
"Data Press","2018-02-05","POINT (-0.1277583 51.5073509)","1 East Poultry Avenue, London, EC1A 9PT, United Kingdom","ICT Enablers","DataPress","http://datapress.com","2017-06-20"
"Derilinx","2018-02-05","POINT (-6.2509259 53.3365871)","11/12 Baggot Court, Dublin 2, Ireland ","ICT Enablers","derilinx","http://derilinx.com","2017-06-20"
"Environment Systems","2018-02-05","POINT (-3.3260904 52.6464249)","The Exchange, Fiveways, Temple Street, Llandrindod Wells, Powys, LD1 5HG, United Kingdom","ICT Enablers","envsystems","http://www.envsys.co.uk","2017-06-20"
"Exceedence","2018-02-05","POINT (-6.2603097 53.3498053)","NDRC, Crane Street, Dublin, Ireland","Vertical applications, Financial Services","Exceedence","http://exceedence.com","2017-06-20"
"Farm Dog","2017-11-01","POINT (34.7817676 32.0852999)","Tel Aviv, Israel","Vertical applications, Other","farmdogag","http://farmdog.ag","2017-06-20"
"FSTR","2018-02-05","POINT (3.7174243 51.0543422)","Wiedauwkaai 13, B-9000 Gent, Belgium","Vertical applications, Transport and Storage","fstr_eu","http://carpool.fstr.eu","2017-06-20"
"Glimworm","2018-02-05","POINT (4.8951679 52.3702157)","Amsterdam, Netherlands","ICT Enablers","","http://iotlivinglab.com","2017-06-20"
"Green spin","2018-02-05","POINT (9.9684822 49.7867022)","Magdalene-Schoch-Str. 5, 97074 Würzburg, Germany","ICT Enablers","","http://www.greenspin.de","2017-06-20"
"Guide2Property","2018-02-05","POINT (4.469936 50.503887)","Belgium","ICT Enablers","co_libry_","http://co-libry.com","2017-06-20"
"HybridStat","2018-02-05","POINT (23.7275388 37.9838096)","Aiolou 19, Athens, Greece","Vertical applications, Healthcare","","http://www.hybridstat.gr","2017-06-20"
"Idalab","2018-02-05","POINT (13.4165537 52.5230016)","Alexanderstr. 7, 10th floor, 10178 Berlin, Germany","Enabling Players, Other Support services","idalab_de","http://idalab.de","2017-06-20"
"Imin","2018-02-05","POINT (-0.1277583 51.5073509)","London, United Kingdom","Vertical applications","_imin_","http://www.imin.co","2017-06-20"
"Implisense","2018-02-05","POINT (13.404954 52.5200066)","Berlin, Germany","Vertical applications, Professional Services","implisense","http://implisense.com","2017-06-20"
"Instats","2018-02-05","POINT (24.7535746 59.4369608)","Tallinn, Estonia","Analytics, Data visualization","","https://opendataincubator.eu/category/instats/","2017-06-20"
"InSymbio","2018-02-05","POINT (14.7680961 40.6824408)","Via dei Principati, 17, 84100, Salerno, Italy","Vertical applications","InSymbio","http://www.insymbio.com","2017-06-20"
"Iplytics","2018-02-05","POINT (13.404954 52.5200066)","Ohlauer Str. 43, 10999 Berlin, Germany","ICT Enablers","iplytics","http://www.iplytics.com","2017-06-20"
"Konetik","2018-02-05","POINT (13.404954 52.5200066)","Akazienstr. 3a, 10823 Berlin, Germany","Vertical applications, Transport and Storage","","http://www.konetik.com","2017-06-20"
"Land Insight","2018-02-05","POINT (-0.1277583 51.5073509)","Huckletree, 18 Finsbury Square, London, EC2A 1AH, United Kingdom","Vertical applications, Construction","GetLandInsight","http://www.landinsight.io","2017-06-20"
"Mint Labs","2018-02-05","POINT (2.1734035 41.3850639)","Carrer de Arc de Sant Silvestre 4 Entlo 2a, Barcelona, 08003, Spain","Vertical applications, Healthcare","","http://www.mint-labs.com","2017-06-20"
"OpenGazettes","2018-02-05","POINT (-0.1277583 51.5073509)","London, United Kingdom","ICT Enablers","opencorporates","http://opengazettes.com","2017-06-20"
"Openlaws","2018-02-05","POINT (13.05501 47.80949)","Salzburg, Austria","ICT Enablers","openlaws_AT_DE","http://openlaws.com","2017-06-20"
"OpenOil","2018-02-05","POINT (13.404954 52.5200066)","Brunnenstraße 9, 10119 Berlin, Germany","ICT Enablers","open_oil","http://openoil.net","2017-06-20"
"OpenResort","2018-02-05","POINT (23.7275388 37.9838096)","Leoforos Dionisou 105, 14572, Drosia, Athens, Greece","ICT Enablers","infamous_labs","http://www.infamouslabs.net","2017-06-20"
"OpenSensors","2018-02-05","POINT (-3.435973 55.378051)","United Kingdom","ICT Enablers","opensensorsio","http://www.opensensors.io","2017-06-20"
"Plume Labs","2018-02-05","POINT (2.3522219 48.856614)","11 Bis Rue Bachaumont, 75002 Paris, France","Analytics, AI/Machine learning","Plume_Labs","http://plumelabs.com","2017-06-20"
"Pobble","2018-02-05","POINT (-0.1524488 51.5401356)","Unit 15, Utopia Village, 7 Chalcot Road, London, NW1 8LH, United Kingdom","ICT Enablers","heyPobble","http://www.pobble.com","2017-06-20"
"Proseph","2018-02-05","POINT (12.2430437 45.6668893)","Via Sile 41, 31056 Roncade TV, Treviso, Italy","ICT Enablers","origin_trail","http://www.origin-trail.com","2017-06-20"
"Provenance","2018-02-05","POINT (-0.118085 51.5308634)","237 Pentonville Road, London, N1 9NG, United Kingdom","ICT Enablers","ProvenanceHQ","http://www.provenance.org","2017-06-20"
"RentSquare","2018-02-05","POINT (-0.1277583 51.5073509)","14 - 22 Elder Street, London, E1 6BT, United Kingdom","ICT Enablers","therentsquare","http://www.rentsquare.io","2017-06-20"
"RESC Info Insight","2018-02-05","POINT (5.291266 52.132633)","Netherlands","ICT Enablers","","http://netage.nl","2017-06-20"
"Sinergise","2018-02-05","POINT (14.5057515 46.0569465)","Cvetkova 29, 1000 Ljubljana, Slovenia","ICT Enablers","sinergise_dev","http://www.sinergise.com","2017-06-20"
"Studybugs","2018-02-05","POINT (-0.4683014 52.1445127)","5a Park Avenue, Bedford, MK40 2JY, United Kingdom","ICT Enablers","TeamStudybugs","http://studybugs.com","2017-06-20"
"Suade","2018-02-05","POINT (-0.1277583 51.5073509)","London, United Kingdom","ICT Enablers","","http://suade.org","2017-06-20"
"Sun Energia","2018-02-05","POINT (24.6559 60.2054911)","Otaniementie 19, FI-02150 Espoo, Finland","ICT Enablers","sunenergia","http://sunenergia.com","2017-06-20"
"Taranis","2017-11-01","POINT (34.851612 31.046051)","Israel","ICT Enablers","","http://www.taranis.ag","2017-06-20"
"Thingful","2018-02-05","POINT (-0.084109 51.5233987)","3 Scrutton St, London, EC2A 4HF, United Kingdom","ICT Enablers","","http://www.thingful.net","2017-06-20"
"UNICS","2018-02-05","POINT (2.1774983 41.3862317)","Av. Francesc Cambó, 17, 9th floor, Office B, 08003 Barcelona, Spain","ICT Enablers","SIRISAcademic","http://www.sirisacademic.com","2017-06-20"
"UniGraph","2018-02-05","POINT (17.125125 48.147869)","Karadžičova 8/A, Regus Center, 821 08, Bratislava, Slovakia","ICT Enablers","unigraphrocks","http://unigraph.io","2017-06-20"
"Urban Data Analytics","2018-02-05","POINT (-3.6842355 40.4281797)","Calle de Velázquez, 53, 28001 Madrid, Spain","ICT Enablers","udataanalytics","http://www.urbandataanalytics.com","2017-06-20"
"CANALYTICALS","2018-03-08","POINT (-7.0073864 38.8862733)","Institutos Universitarios de Investigación, Av. de la Investigación, 06006 Badajoz","Analytics","","https://canalyticals.com/","2017-05-10"
"Exponea","2019-01-18","POINT (-0.115234 51.503307)","Vajnorska 100/A, Bratislava, Slovakia","Analytics","exponea","https://www.exponea.com","2017-04-20"
"Barcelona Technology School","2018-02-05","POINT (2.1734035 41.3850639)","Carrer Almogàvers, 119, Barcelona, Spain ","Enabling Players, Academia","","http://barcelonatechnologyschool.com/","2017-04-18"
"Intlock - CardioLog Analytics","2019-01-23","POINT (-71.1096507 42.3449807)","1065 Beacon Street, Brookline MA ","Analytics, Log analytics","@cardiolog","www.intlock.com","2017-03-05"
"B EYE","2018-02-05","POINT (23.3294939 42.6850523)","Krum Popov 1, Sofia, Bulgaria","Analytics, Business Intelligence","","http://b-eye.eu/","2017-02-23"
"Teknopar","2017-11-01","POINT (32.744261 39.991195)","Hacettepe Üniversitesi OSB Teknokenti, Melih Gökçek Blv. No: 61/23 06378 Yenimahalle/Ankara","Analytics, AI/Machine learning","","www.teknopar.com.tr","2017-02-01"
"Sensifai","2018-02-05","POINT (4.3517103 50.8503396)","182/9 Dreve De Nivelles, 1160 Brussels, Belgium","Analytics, AI/Machine learning","","http://Sensifai.com","2016-12-25"
"ATC","2018-02-05","POINT (23.797118 38.0308)","10 Rizariou Str., 15233 Athens, Greece","ICT Enablers","","http://www.atc.gr","2016-12-19"
"ABIS","2018-02-05","POINT (4.7132465 50.8832385)","Diestsevest 32 -4B, 3000 Leuven, Belgium","Enabling Players","","http://www.abis.be","2016-12-08"
"The Mount Data s.l.","2018-02-05","POINT (2.1520269 41.3914138)","C/ Còrsega 213, Barcelona","Vertical applications, Retail and wholesale","","http://www.themountdata.com/","2016-12-01"
"Quimera Social CRM","2018-02-05","POINT (2.1734035 41.3850639)","C/ Mallorca 82, 08029 Barcelona","ICT Enablers","@quimera_scrm","http://www.quimera.link","2016-12-01"
"Arantec","2017-11-01","POINT (0.796175 42.7016613)","Avda Pas d'Arro 5 D1, 25530 Vielha","Data holders","@arantec","Www.smartyplanet.com","2016-12-01"
"Biwel Salud Empresarial","2018-02-05","POINT (2.1734035 41.3850639)","Carrer de la Llacuna 162, Barcelona","Analytics, Business Intelligence","biwel10","https://www.bihealth.es/","2016-12-01"
"EPHE Ltd","2018-02-05","POINT (-0.1277583 51.5073509)","London","ICT Enablers","","http://www.epheltd.co.uk","2016-11-08"
"Infoseg S.A.","2018-02-05","POINT (2.1734035 41.3850639)","Capitan Arenas 30 bajos, 08034, Barcelona, Spain","Analytics, Data visualization","@InfosegS","http://www.infoseg.com/mi_01_en.shtml","2016-10-14"
"Dataconomy Media GmbH","2018-02-05","POINT (13.4092978 52.5231112)","Rosa-Luxemburg-Str.2, 10178 Berlin, Germany.","Enabling Players, Other Support services","www.teitter.com/DataconomyMedia","http://www.dataconomy.com","2016-09-21"
"ThinkInside srl","2018-02-05","POINT (11.1175402 46.0751675)","via Antonio da Trento 8/2, 38122, Trento, Italy","Analytics","retailerin","http://www.thinkin.io/","2016-08-31"
"Haymarket Media","2018-02-05","POINT (-0.1277583 51.5073509)","​Bridge House | 69 London Road | Twickenham | Greater London | TW1 3QR","Data holders","","http://www.haymarket.com/","2016-08-18"
"Entornos de Formacion S.L.","2018-02-05","POINT (-0.3762881 39.4699075)","Bailén, 4 -6º  - 46007, Valencia, Spain","Vertical applications, Education","@entdeformacion","http://www.entornosdeformacion.com/","2016-08-05"
"University of Oulu","2018-02-05","POINT (25.4650772 65.0120888)","Erkki Koiso-Kanttilankatu 3, 90014 Oulu, Finland","Enabling Players, Academia","UniOulu ","http://www.oulu.fi/university/","2016-08-05"
"Yazzoom","2018-02-05","POINT (3.7174243 51.0543422)","65 Derbystraat, 9051 Gent, Belgium","Analytics, AI/Machine learning","","http://www.yazzoom.com","2016-07-28"
"You Know Watt","2017-11-01","POINT (4.4002322 50.826702)","Witte Patersstraat 4, 1040 Brussels, Belgium","Vertical applications, Utilites","You_Know_Watt","www.youknowwatt.eu","2016-07-26"
"Nuk Consultants","2018-02-05","POINT (2.0959429 41.3120158)","edifici prima muntades, bergueda, 1, 08820 El prat del llobregat","Analytics, Business Intelligence","","http://www.nukconsultants.es","2016-07-17"
"Fraunhofer IAIS","2018-02-05","POINT (7.1875786 50.7694775)","Schloss Birlinghoven, 53757 Sankt Augustin, Germany","Enabling Players, Academia","FraunhoferIAIS","https://www.iais.fraunhofer.de/","2016-07-06"
"Neuropublic SA","2018-02-05","POINT (23.6469832 37.9429857)","6 Methonis Str, 18545, Piraeus, Greece","ICT Enablers","Neuropublic","http://www.neuropublic.gr","2016-07-04"
"Companytracker","2018-02-05","POINT (3.7174243 51.0543422)","Ghent, Belgium","Data holders","","https://www.companytracker.be","2016-06-02"
"JES","2018-02-05","POINT (2.1734035 41.3850639)","C/Mallorca 236, 1º- 2ª 08008 Barcelona, Catalonia (Spain)","ICT Enablers","","http://www.jes.cat","2016-06-02"
"Dribia","2018-02-05","POINT (2.1734035 41.3850639)","Barcelona","Analytics, Business Intelligence","Dribiacom https://twitter.com/Dribiacom","http://www.dribia.com","2016-06-02"
"Chemotargets SL","2018-02-05","POINT (2.1734035 41.3850639)","Parc Científic de Barcelona, Baldiri Reixac 4, 08028 Barcelona, Catalonia, Spain","Vertical applications, Healthcare","@chemotargets","http://www.chemotargets.com","2016-06-02"
"Fundació privada I2CAT","2018-02-05","POINT (2.1131154 41.3943819)","Gran Capità, 2-4, Nexus I Building 2nd floor, 08034 Barcelona","Enabling Players, Incubators","i2CAT","http://i2cat.net/","2016-05-18"
"Teknecultura Gestió SL","2018-02-05","POINT (2.1734035 41.3850639)","info@teknecultura.com","Analytics, Consumer data","teknecultura","https://teknecultura.com/","2016-05-18"
"ALFATEC SISTEMAS, SL","2018-02-05","POINT (-0.355593 39.478886)","Avda. Cataluña, 9 Entresuelo A","Enabling Players, Other Support services","","https://www.alfatecsistemas.es","2016-05-18"
"Know-Center GmbH","2018-02-05","POINT (15.439504 47.070714)","Inffeldgasse 13/6, 8010, Graz, Austria","Enabling Players, Other Support services","Know_Center","http://www.know-center.at/","2016-05-11"
"Exoscale","2018-02-05","POINT (6.6322734 46.5196535)","Lausanne","ICT Enablers","exoscale","https://www.exoscale.ch","2016-05-08"
"Magma solutions","2018-02-05","POINT (25.2796514 54.6871555)","Didlaukio 47. Vilnius, Lithuania","Analytics","","http://www.pixevia.com/","2016-04-25"
"WEBSAYS","2018-02-05","POINT (2.1734035 41.3850639)","Napols 294 7Aº 4Aª, 08006 Barcelona","Analytics","websayses","http://www.websays.com","2016-03-28"
"TakeU","2018-02-05","POINT (2.1734035 41.3850639)","C/Badajoz 145 3-C, 08018 22@ Barcelona, Spain","Analytics, Business Intelligence","","http://www.takeu.es","2016-03-28"
"Synergic Partners","2018-02-05","POINT (-3.7037902 40.4167754)","Velazquez 92, 5Aª planta Izq. 28006 - Madrid SPAIN","Analytics, Business Intelligence","synergicpartner","http://www.synergicpartners.com","2016-03-28"
"Quantion","2018-02-05","POINT (2.1609876 41.3947475)","Passeig de Gracia 101, 2Aº 3Aª 08008 Barcelona","ICT Enablers","quantion_com","http://www.quantion.com","2016-03-28"
"Ilimit Comuniacions","2018-02-05","POINT (2.0088747 41.563211)","C/ Volta 1, 5e - Terrassa","ICT Enablers","ilimit","http://www.ilimit.com","2016-03-24"
"Higia Benchmarking SL","2018-02-05","POINT (2.1734035 41.3850639)","Arqua­medes 55, 4A. Barcelona 08030. Spain","Vertical applications, Healthcare","antoni_hidalgo","https://cms.benchmarking30.com","2016-03-24"
"Big Data Center of Excellence of Barcelona","2018-02-05","POINT (2.1917018 41.40293)","Av. Diagonal 177, 10th Floor (Imagina Building). 08018 Barcelona","Enabling Players, Academia","CoEBigData","http://www.bigdatabcn.com","2016-03-24"
"Davinci Tecnologias de la Informacion","2018-02-05","POINT (2.1734035 41.3850639)","C.Josep Ferrater i Mora, 2,4 08019 Barcelona","Analytics, Business Intelligence","DavinciTi","http://www.davinci-ti.es","2016-03-23"
"DatKnoSys","2018-02-05","POINT (-3.7037902 40.4167754)","Gran Via Carles III","Analytics","DatKnoSys","http://www.datknosys.com","2016-03-23"
"CAPSiDE","2018-02-05","POINT (2.1734035 41.3850639)","Plaaza Catalunya 1, 08002 Barcelona","ICT Enablers","capside","http://capside.com","2016-03-23"
"Socialvane","2018-02-05","POINT (2.1734035 41.3850639)","C/ Corsega 371 3º 08037 Barcelona","Analytics, Social Analytics","Socialvane","https://socialvane.com/","2016-03-23"
"Universitat de Barcelona","2018-02-05","POINT (2.1734035 41.3850639)","Facultat de MatemÃ tiques i InformÃ tica, Universitat de Barcelona, Gran Via 585, 08007, Barcelona","Enabling Players, Academia","datascienceUB","http://www.ub.edu/datascience","2016-03-23"
